city,terrain,rider,traffic sign,license plate,road,sidewalk,vegetation,out of roi,building,pole,static,sky,person,bicycle,ego vehicle,car,cargroup,ground,wall,dynamic,fence,traffic light,motorcycle,bicyclegroup,persongroup,parking,bus,bridge,trailer,polegroup,tunnel,caravan,truck,guard rail,rectification border,rail track,train,motorcyclegroup,ridergroup,truckgroup
aachen,2.0,1.0,,3.0,1.0,2.0,4.0,1,2.0,5.0,4.0,1.0,1.0,1.0,1,6.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
aachen,3.0,,3.0,3.0,1.0,4.0,6.0,1,1.0,15.0,5.0,1.0,,,1,5.0,,2.0,,,,9.0,,,,,,,,,,,,,,,,,,
aachen,9.0,,7.0,5.0,1.0,2.0,13.0,1,2.0,14.0,6.0,1.0,3.0,1.0,1,7.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
aachen,2.0,,5.0,4.0,1.0,2.0,2.0,1,2.0,10.0,6.0,1.0,,,1,5.0,,,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,
aachen,11.0,,,,2.0,1.0,18.0,1,19.0,,8.0,2.0,,,1,3.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,
aachen,3.0,,14.0,,2.0,3.0,2.0,1,,30.0,16.0,1.0,2.0,,1,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,
aachen,6.0,,3.0,5.0,1.0,3.0,7.0,1,3.0,7.0,9.0,1.0,2.0,,1,19.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,
aachen,2.0,,8.0,1.0,1.0,3.0,7.0,1,3.0,36.0,21.0,1.0,1.0,,1,1.0,,,3.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
aachen,3.0,2.0,8.0,1.0,1.0,1.0,3.0,1,1.0,8.0,5.0,1.0,,2.0,1,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
aachen,2.0,,4.0,2.0,1.0,3.0,9.0,1,1.0,9.0,9.0,1.0,,,1,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
aachen,2.0,,1.0,2.0,1.0,2.0,7.0,1,1.0,8.0,8.0,1.0,,,1,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
aachen,6.0,,14.0,,1.0,6.0,9.0,1,3.0,15.0,18.0,1.0,3.0,,1,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
aachen,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1,1.0,6.0,,1.0,1.0,1.0,1,10.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
aachen,,,7.0,,1.0,3.0,2.0,1,1.0,13.0,22.0,1.0,10.0,1.0,1,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
aachen,1.0,,4.0,,1.0,3.0,4.0,1,3.0,33.0,27.0,1.0,12.0,,1,1.0,,1.0,,,,,1.0,1.0,,,,,,4.0,,,,,,,,,,
aachen,10.0,,5.0,4.0,1.0,1.0,3.0,1,1.0,7.0,2.0,1.0,2.0,,1,22.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,
aachen,1.0,,,,2.0,2.0,2.0,1,1.0,4.0,10.0,1.0,11.0,2.0,1,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
aachen,,,1.0,,1.0,1.0,4.0,1,4.0,24.0,4.0,1.0,,,1,5.0,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
aachen,4.0,,3.0,2.0,1.0,3.0,5.0,1,1.0,9.0,8.0,1.0,1.0,2.0,1,17.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
aachen,4.0,,4.0,3.0,1.0,3.0,3.0,1,1.0,23.0,6.0,1.0,,,1,5.0,,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,
aachen,4.0,2.0,13.0,5.0,1.0,1.0,5.0,1,1.0,9.0,11.0,2.0,2.0,2.0,1,26.0,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,
aachen,1.0,,16.0,3.0,1.0,4.0,8.0,1,4.0,18.0,11.0,1.0,2.0,1.0,1,4.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
aachen,6.0,,8.0,5.0,1.0,3.0,6.0,1,1.0,23.0,19.0,1.0,,1.0,1,28.0,,,,1.0,,18.0,,,,,,,,,,,,,,,,,,
aachen,1.0,,6.0,4.0,1.0,1.0,7.0,1,4.0,21.0,17.0,1.0,1.0,,1,23.0,,,,,,6.0,,,,,,,,,,,1.0,,,,,,,
aachen,4.0,,7.0,6.0,2.0,1.0,4.0,1,4.0,26.0,14.0,1.0,3.0,,1,17.0,,3.0,2.0,,2.0,14.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,
aachen,,,7.0,1.0,1.0,2.0,3.0,1,3.0,17.0,2.0,1.0,2.0,,1,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
bochum,7.0,,4.0,3.0,2.0,2.0,15.0,1,3.0,19.0,9.0,3.0,,,1,12.0,,,2.0,,1.0,12.0,,,,2.0,,,,,,,1.0,,4.0,,,,,
bochum,5.0,,7.0,6.0,1.0,3.0,6.0,1,3.0,19.0,9.0,1.0,2.0,1.0,1,11.0,,1.0,,,8.0,17.0,,,,,,,,,,,,,4.0,2.0,,,,
bochum,8.0,,5.0,3.0,5.0,4.0,7.0,1,4.0,18.0,20.0,3.0,2.0,,1,17.0,,2.0,1.0,,1.0,14.0,,,,2.0,,,,,,,,,4.0,1.0,,,,
bochum,6.0,,13.0,2.0,1.0,4.0,2.0,1,3.0,16.0,19.0,1.0,,,1,9.0,2.0,1.0,1.0,,1.0,12.0,,,,,,,,,,,,,4.0,2.0,,,,
bochum,7.0,,3.0,5.0,1.0,3.0,5.0,1,2.0,7.0,19.0,,,,1,17.0,4.0,,,1.0,,,,,,1.0,,,,,1.0,,,,4.0,1.0,1.0,,,
bochum,3.0,,11.0,5.0,1.0,5.0,6.0,1,7.0,30.0,26.0,1.0,3.0,1.0,1,14.0,,,5.0,,,14.0,,,,2.0,,,,,1.0,,,,4.0,1.0,1.0,,,
bochum,3.0,1.0,10.0,5.0,1.0,4.0,6.0,1,3.0,31.0,35.0,1.0,2.0,1.0,1,9.0,,3.0,3.0,1.0,,24.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,4.0,,2.0,1.0,1.0,3.0,8.0,1,5.0,4.0,10.0,,2.0,,1,3.0,,,1.0,,4.0,3.0,,,,,,,,,,,,,4.0,,,,,
bochum,4.0,,8.0,3.0,1.0,2.0,2.0,1,4.0,8.0,8.0,2.0,,,1,13.0,,,1.0,,2.0,5.0,1.0,,,,,,,,,,,,4.0,,,,,
bochum,,,,6.0,1.0,3.0,2.0,1,4.0,12.0,5.0,1.0,1.0,,1,17.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,4.0,,,,,
bochum,,,1.0,1.0,1.0,2.0,4.0,1,3.0,4.0,2.0,,2.0,,1,7.0,,,1.0,,2.0,,,,,,,,,,,,,,4.0,,,,,
bochum,4.0,,,,1.0,3.0,16.0,1,2.0,7.0,8.0,1.0,,,1,8.0,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,
bochum,2.0,,2.0,1.0,1.0,3.0,15.0,1,1.0,6.0,5.0,1.0,,,1,6.0,,,,,,,,,,,,,,,,,,,4.0,,,,,
bochum,,,1.0,2.0,1.0,2.0,18.0,1,3.0,2.0,4.0,1.0,3.0,,1,19.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,
bochum,12.0,,2.0,2.0,1.0,3.0,12.0,1,1.0,12.0,9.0,2.0,,1.0,1,12.0,1.0,,1.0,5.0,3.0,4.0,,,,2.0,,,,,,,,,4.0,,,,,
bochum,2.0,,8.0,3.0,1.0,2.0,6.0,1,5.0,23.0,10.0,1.0,1.0,,1,9.0,,,2.0,,,12.0,,,1.0,1.0,,,,,,,,,4.0,,,,,
bochum,4.0,,6.0,2.0,1.0,4.0,9.0,1,2.0,28.0,8.0,1.0,2.0,,1,3.0,,,3.0,,4.0,15.0,,,,,,,,,,,,,4.0,,,,,
bochum,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1,,11.0,5.0,1.0,1.0,1.0,1,2.0,,1.0,3.0,,3.0,6.0,,,,,,,,,,,,,4.0,,,,,
bochum,9.0,,11.0,3.0,1.0,3.0,7.0,1,4.0,11.0,18.0,1.0,2.0,1.0,1,12.0,5.0,1.0,,,1.0,3.0,,,,,,1.0,,,,,,,4.0,,,,,
bochum,2.0,1.0,7.0,1.0,1.0,5.0,4.0,1,1.0,16.0,6.0,1.0,2.0,2.0,1,17.0,4.0,2.0,,,,12.0,,,,,,1.0,,,,,,,4.0,,,,,
bochum,1.0,,5.0,3.0,1.0,3.0,4.0,1,3.0,10.0,5.0,1.0,4.0,,1,25.0,3.0,2.0,,,,4.0,,,,,,1.0,,,,,,,4.0,,,,,
bochum,1.0,1.0,13.0,,1.0,2.0,8.0,1,2.0,19.0,15.0,1.0,1.0,1.0,1,8.0,3.0,,,2.0,1.0,6.0,,,,,,3.0,,,,,1.0,,4.0,,,,,
bochum,1.0,,14.0,2.0,1.0,2.0,8.0,1,2.0,21.0,8.0,1.0,2.0,,1,8.0,,1.0,,,2.0,11.0,,,,,,,,,,,,,4.0,,,,,
bochum,6.0,,12.0,,1.0,4.0,5.0,1,1.0,21.0,5.0,1.0,,,1,24.0,1.0,1.0,,,,11.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,6.0,,5.0,5.0,1.0,3.0,9.0,1,3.0,13.0,9.0,1.0,,,1,14.0,,2.0,,,,12.0,1.0,,,2.0,,,,,,,,,4.0,,,,,
bochum,5.0,,4.0,,1.0,1.0,2.0,1,1.0,9.0,1.0,,1.0,,1,4.0,,1.0,,,,5.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,16.0,,1.0,5.0,4.0,1,1.0,30.0,15.0,1.0,6.0,,1,20.0,2.0,3.0,1.0,2.0,2.0,27.0,,,,2.0,,,,,,,,,4.0,,,,,
bochum,2.0,,13.0,2.0,1.0,4.0,2.0,1,1.0,31.0,8.0,1.0,3.0,,1,14.0,,1.0,,,,13.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,5.0,,12.0,2.0,1.0,2.0,2.0,1,3.0,11.0,5.0,,,,1,7.0,,,,,,5.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,,,10.0,4.0,1.0,1.0,9.0,1,1.0,17.0,7.0,1.0,3.0,1.0,1,15.0,,,,3.0,,,,,,2.0,,,,,,,,,4.0,,,,,
bochum,2.0,,10.0,4.0,1.0,4.0,2.0,1,2.0,18.0,19.0,1.0,2.0,,1,14.0,1.0,,,,1.0,12.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,8.0,4.0,1.0,2.0,4.0,1,2.0,9.0,8.0,1.0,,,1,26.0,,,,1.0,1.0,7.0,,,,,,1.0,,,,,,,4.0,,,,,
bochum,2.0,,11.0,1.0,1.0,3.0,7.0,1,1.0,22.0,4.0,1.0,,,1,5.0,,,,,,20.0,,,,,,,,,,,,,4.0,,,,,
bochum,1.0,,14.0,3.0,1.0,2.0,2.0,1,2.0,22.0,10.0,1.0,6.0,,1,9.0,,,,2.0,,18.0,,,,,,,,1.0,,,,,4.0,,,,,
bochum,3.0,,7.0,1.0,1.0,2.0,7.0,1,1.0,6.0,15.0,1.0,4.0,,1,10.0,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,
bochum,,,9.0,2.0,1.0,2.0,9.0,1,2.0,17.0,8.0,1.0,9.0,1.0,1,8.0,,,2.0,,,,1.0,,,,,,,,,,,,4.0,,,,,
bochum,,,10.0,5.0,1.0,2.0,8.0,1,4.0,24.0,15.0,1.0,6.0,1.0,1,7.0,,2.0,,2.0,,,,,,,1.0,,,1.0,,,,,4.0,,,,,
bochum,,,5.0,2.0,1.0,1.0,3.0,1,1.0,12.0,6.0,1.0,2.0,,1,10.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,4.0,,11.0,2.0,1.0,2.0,6.0,1,1.0,38.0,18.0,1.0,4.0,1.0,1,6.0,,,1.0,,,7.0,,1.0,,,,,,,,,,,4.0,,,,,
bochum,3.0,,9.0,4.0,1.0,3.0,3.0,1,1.0,23.0,17.0,1.0,5.0,,1,7.0,,,1.0,,,8.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,,,2.0,,1.0,1.0,2.0,1,1.0,3.0,9.0,,2.0,,1,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,
bochum,,1.0,3.0,3.0,1.0,2.0,8.0,1,2.0,18.0,24.0,1.0,,1.0,1,7.0,,,,1.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,1.0,1.0,5.0,1.0,1.0,3.0,7.0,1,2.0,36.0,47.0,1.0,13.0,2.0,1,9.0,,,,6.0,,,,1.0,,2.0,,,,,,,,,4.0,,,,,
bochum,,1.0,9.0,1.0,1.0,3.0,2.0,1,2.0,18.0,42.0,1.0,7.0,1.0,1,11.0,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,
bochum,1.0,1.0,2.0,3.0,1.0,4.0,5.0,1,2.0,29.0,34.0,1.0,7.0,1.0,1,9.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,4.0,,,,,
bochum,1.0,,9.0,,1.0,3.0,3.0,1,1.0,33.0,22.0,1.0,4.0,2.0,1,8.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,4.0,,,,,
bochum,1.0,,9.0,4.0,1.0,1.0,3.0,1,2.0,22.0,12.0,1.0,1.0,,1,19.0,,,,,,5.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,5.0,,9.0,5.0,1.0,3.0,4.0,1,3.0,25.0,22.0,1.0,1.0,,1,8.0,,,,,,14.0,,,,1.0,,,,,,1.0,,,4.0,,,,,
bochum,7.0,,4.0,8.0,1.0,3.0,4.0,1,1.0,20.0,15.0,4.0,2.0,,1,22.0,,1.0,1.0,2.0,,11.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,5.0,3.0,1.0,4.0,2.0,1,2.0,11.0,8.0,1.0,3.0,,1,18.0,,1.0,2.0,,,2.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,10.0,,3.0,5.0,1.0,5.0,16.0,1,3.0,13.0,11.0,1.0,1.0,,1,15.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,4.0,,10.0,7.0,1.0,4.0,7.0,1,3.0,25.0,15.0,1.0,,,1,12.0,,2.0,,,,,,,,,,1.0,,,,,,,4.0,,,,,
bochum,2.0,,8.0,7.0,1.0,4.0,7.0,1,1.0,14.0,8.0,1.0,,,1,13.0,,1.0,,,2.0,6.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,9.0,4.0,1.0,5.0,2.0,1,1.0,16.0,15.0,1.0,,,1,16.0,,1.0,3.0,2.0,3.0,1.0,,,,3.0,,,,,,,,,4.0,,,,,
bochum,5.0,,11.0,6.0,1.0,4.0,4.0,1,1.0,26.0,22.0,1.0,,,1,19.0,,1.0,,,,1.0,,,,3.0,,,,1.0,,,,,4.0,,,,,
bochum,7.0,,15.0,7.0,1.0,3.0,4.0,1,1.0,26.0,22.0,1.0,1.0,1.0,1,18.0,,2.0,,1.0,,5.0,,,,3.0,,,,,,,,,4.0,,,,,
bochum,2.0,,12.0,4.0,1.0,4.0,4.0,1,1.0,20.0,23.0,2.0,1.0,,1,12.0,,,,,2.0,13.0,,,,,,,,,,,,,4.0,1.0,,1.0,,
bochum,,,14.0,2.0,1.0,4.0,1.0,1,2.0,22.0,20.0,1.0,8.0,,1,10.0,,,,1.0,2.0,13.0,,,,,,,,,,,,,4.0,1.0,,,,
bochum,2.0,,9.0,5.0,1.0,2.0,4.0,1,2.0,13.0,21.0,1.0,3.0,1.0,1,8.0,,,,4.0,,5.0,,,,,,,,,,,,,4.0,,,,,
bochum,1.0,,9.0,1.0,1.0,2.0,4.0,1,1.0,31.0,30.0,1.0,3.0,1.0,1,4.0,,1.0,,5.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,1.0,,5.0,4.0,1.0,,3.0,1,1.0,5.0,4.0,1.0,,,1,15.0,,,,,,,,,,,,,,,,,,,4.0,,,,,
bochum,2.0,,4.0,2.0,1.0,3.0,3.0,1,1.0,3.0,3.0,,2.0,,1,7.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,2.0,,6.0,4.0,1.0,5.0,1.0,1,1.0,14.0,20.0,1.0,1.0,,1,13.0,,2.0,,,,14.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,2.0,,7.0,5.0,1.0,2.0,3.0,1,2.0,9.0,7.0,1.0,2.0,1.0,1,11.0,,,,2.0,,,,,,2.0,,2.0,,,,,,,4.0,,,,,
bochum,5.0,,5.0,3.0,1.0,2.0,4.0,1,2.0,23.0,8.0,1.0,,,1,6.0,,,5.0,2.0,3.0,1.0,,,,,,,,,,,,,4.0,,,,,
bochum,4.0,,4.0,2.0,1.0,2.0,3.0,1,2.0,28.0,9.0,,,,1,5.0,,,,,,2.0,,,,,,,,1.0,,,,,4.0,,,,,
bochum,10.0,,7.0,2.0,1.0,2.0,4.0,1,2.0,36.0,21.0,1.0,3.0,,1,4.0,,3.0,2.0,,1.0,12.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,13.0,3.0,1.0,2.0,3.0,1,1.0,13.0,9.0,,3.0,,1,13.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,2.0,,6.0,3.0,1.0,3.0,3.0,1,6.0,9.0,11.0,2.0,3.0,,1,12.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,7.0,,8.0,3.0,1.0,2.0,2.0,1,2.0,9.0,7.0,,,,1,11.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,4.0,,2.0,,1.0,2.0,5.0,1,2.0,7.0,10.0,1.0,,,1,1.0,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,
bochum,4.0,,8.0,2.0,1.0,2.0,16.0,1,4.0,6.0,7.0,1.0,,,1,2.0,,,1.0,,,7.0,,,,,,,,,,,,,4.0,,,,,
bochum,10.0,,14.0,2.0,1.0,7.0,13.0,1,4.0,44.0,20.0,,,,1,19.0,2.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,
bochum,2.0,,3.0,6.0,1.0,5.0,2.0,1,3.0,13.0,13.0,,,,1,23.0,1.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,4.0,,,,,
bochum,2.0,,7.0,7.0,1.0,2.0,8.0,1,3.0,10.0,17.0,1.0,5.0,,1,11.0,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,
bochum,4.0,,1.0,5.0,1.0,,3.0,1,,15.0,16.0,,,,1,17.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,2.0,,10.0,,1.0,1.0,5.0,1,3.0,17.0,16.0,1.0,2.0,,1,14.0,,,,1.0,,,,,,2.0,,,,,,,,,4.0,,,,,
bochum,4.0,,2.0,4.0,1.0,2.0,2.0,1,1.0,6.0,4.0,3.0,,,1,12.0,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,
bochum,2.0,,7.0,2.0,1.0,1.0,10.0,1,7.0,19.0,12.0,2.0,,,1,6.0,,,4.0,,2.0,3.0,,,,,,,,,,,,,4.0,,,,,
bochum,3.0,,1.0,,1.0,3.0,12.0,1,1.0,4.0,8.0,1.0,,,1,,,,4.0,,2.0,,,,,1.0,,,,,,,,,4.0,,,,,
bochum,2.0,,5.0,1.0,1.0,2.0,1.0,1,3.0,8.0,9.0,1.0,,,1,2.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,4.0,,,,,
bochum,2.0,,8.0,,1.0,5.0,6.0,1,1.0,13.0,7.0,5.0,,,1,3.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,4.0,,,,,
bochum,,,,,1.0,2.0,3.0,1,5.0,18.0,17.0,4.0,,,1,1.0,,3.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,
bochum,6.0,,2.0,4.0,1.0,2.0,2.0,1,2.0,7.0,6.0,11.0,,,1,10.0,,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,4.0,,,,,
bochum,1.0,,3.0,3.0,1.0,3.0,4.0,1,1.0,16.0,11.0,1.0,,,1,10.0,,,2.0,,1.0,13.0,,,,,,,,,,,,,4.0,,,,,
bochum,,,1.0,2.0,1.0,2.0,1.0,1,3.0,8.0,8.0,1.0,,,1,7.0,,,,,1.0,8.0,,,,,,,,,,,,,4.0,,,,,
bochum,2.0,,8.0,3.0,1.0,3.0,1.0,1,5.0,21.0,25.0,1.0,,,1,10.0,,,1.0,1.0,1.0,3.0,,,,,,2.0,,,,,,,4.0,,,,,
bochum,4.0,,2.0,7.0,1.0,2.0,5.0,1,2.0,15.0,22.0,1.0,,,1,24.0,1.0,1.0,2.0,,,1.0,,,,1.0,,2.0,,,,,2.0,,4.0,,,,,
bochum,3.0,1.0,9.0,4.0,1.0,4.0,3.0,1,3.0,23.0,30.0,1.0,3.0,,1,13.0,,4.0,,,,16.0,1.0,,,2.0,,,,,,1.0,,,4.0,,,,,
bochum,6.0,1.0,4.0,5.0,1.0,3.0,4.0,1,2.0,9.0,13.0,1.0,,,1,28.0,,2.0,1.0,1.0,3.0,10.0,2.0,,,1.0,,1.0,,,,,,,4.0,,,,,
bochum,4.0,,22.0,2.0,1.0,2.0,7.0,1,1.0,38.0,44.0,1.0,7.0,,1,16.0,,6.0,,2.0,1.0,14.0,,,,2.0,,1.0,,,,,,,4.0,,,,,
bochum,3.0,,12.0,1.0,1.0,5.0,8.0,1,1.0,41.0,41.0,1.0,5.0,,1,10.0,2.0,3.0,2.0,,1.0,10.0,1.0,,,,,2.0,,,,,,,4.0,,,,,
bochum,2.0,,17.0,7.0,1.0,1.0,5.0,1,1.0,44.0,44.0,1.0,6.0,,1,18.0,3.0,3.0,1.0,1.0,1.0,23.0,,,,1.0,,,,,,,,,4.0,,,,,
bochum,5.0,,,2.0,1.0,3.0,5.0,1,2.0,7.0,13.0,1.0,,,1,6.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,4.0,,,,,
bochum,10.0,,10.0,4.0,1.0,2.0,5.0,1,1.0,16.0,15.0,2.0,,1.0,1,14.0,2.0,,,,,1.0,,,,3.0,,,,,,,,,4.0,,,,,
bochum,4.0,,5.0,6.0,1.0,3.0,5.0,1,3.0,17.0,26.0,6.0,5.0,1.0,1,14.0,,,,,1.0,13.0,,,,,,,1.0,,,,,,4.0,,,,,
bremen,2.0,,4.0,,1.0,2.0,7.0,1,5.0,3.0,13.0,1.0,,3.0,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,
bremen,,1.0,4.0,1.0,1.0,2.0,12.0,1,4.0,7.0,22.0,1.0,,1.0,1,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
bremen,,,4.0,,1.0,1.0,2.0,1,1.0,2.0,2.0,,1.0,,1,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bremen,,1.0,4.0,,1.0,3.0,3.0,1,7.0,16.0,11.0,1.0,,1.0,1,5.0,,,1.0,,,5.0,,,,,,,,,,,,,,,1.0,,,
bremen,,1.0,7.0,1.0,2.0,4.0,1.0,1,3.0,12.0,6.0,1.0,10.0,2.0,1,1.0,,2.0,,2.0,,10.0,,,,,,,,,,,,,,,1.0,,,
bremen,3.0,,6.0,2.0,1.0,2.0,8.0,1,9.0,3.0,11.0,1.0,,2.0,1,19.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
bremen,1.0,,12.0,2.0,1.0,3.0,5.0,1,5.0,23.0,13.0,1.0,13.0,1.0,1,7.0,,1.0,,1.0,,10.0,,2.0,,,,,1.0,,,,,,,,,,,
bremen,,,5.0,1.0,1.0,3.0,4.0,1,2.0,13.0,14.0,1.0,1.0,1.0,1,10.0,,2.0,,,,6.0,,,,1.0,,,,,,,,,,,,,,
bremen,,2.0,,1.0,1.0,2.0,7.0,1,4.0,12.0,7.0,1.0,3.0,4.0,1,4.0,1.0,,2.0,,4.0,,,,,,2.0,,,,,,,,,,,,,
bremen,2.0,,5.0,,1.0,1.0,14.0,1,3.0,49.0,19.0,1.0,13.0,,1,6.0,,2.0,,,1.0,12.0,,,,,1.0,,,,,,,,,,,,,
bremen,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1,3.0,18.0,11.0,1.0,5.0,4.0,1,7.0,,,1.0,,1.0,12.0,,,,,,,,,,,,,,,,,,
bremen,1.0,,5.0,1.0,1.0,2.0,4.0,1,3.0,14.0,6.0,1.0,13.0,,1,2.0,,2.0,,,4.0,1.0,,,4.0,,5.0,,,,,,,,,,,,,
bremen,3.0,1.0,18.0,,1.0,5.0,1.0,1,6.0,22.0,5.0,1.0,42.0,5.0,1,1.0,,1.0,,2.0,,1.0,,1.0,,,3.0,,,,,,,,,,1.0,,,
bremen,,2.0,18.0,3.0,1.0,4.0,2.0,1,4.0,14.0,,1.0,1.0,3.0,1,11.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
bremen,,,2.0,,1.0,2.0,2.0,1,1.0,1.0,2.0,,2.0,,1,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
bremen,,2.0,5.0,,1.0,3.0,1.0,1,1.0,9.0,7.0,,,3.0,1,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
bremen,,1.0,11.0,1.0,1.0,2.0,2.0,1,6.0,13.0,10.0,1.0,8.0,2.0,1,5.0,,1.0,,2.0,,5.0,,,,1.0,,,,1.0,,,,,,,,,,
bremen,1.0,8.0,12.0,,1.0,3.0,7.0,1,5.0,20.0,18.0,1.0,14.0,10.0,1,5.0,1.0,,,2.0,,14.0,,2.0,1.0,,,,,,,,,,,,,,,
bremen,1.0,,6.0,,1.0,,6.0,1,1.0,28.0,17.0,1.0,,,1,10.0,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,
bremen,3.0,,14.0,,1.0,6.0,7.0,1,3.0,25.0,19.0,1.0,8.0,1.0,1,13.0,1.0,2.0,1.0,1.0,,10.0,,1.0,1.0,,,,,,,,,,,,,,,
bremen,2.0,,,4.0,1.0,2.0,11.0,1,8.0,8.0,10.0,1.0,3.0,,1,5.0,2.0,1.0,,,3.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,
bremen,1.0,4.0,8.0,1.0,1.0,1.0,8.0,1,6.0,27.0,15.0,1.0,8.0,1.0,1,2.0,,1.0,,,3.0,8.0,,,1.0,1.0,,,,,,,,,,,,,1.0,
bremen,,,3.0,,1.0,2.0,2.0,1,5.0,7.0,8.0,1.0,7.0,,1,2.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
bremen,2.0,,2.0,,1.0,1.0,6.0,1,2.0,2.0,13.0,,12.0,,1,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,
bremen,1.0,,,,1.0,2.0,1.0,1,3.0,,2.0,1.0,,,1,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
bremen,,,4.0,,1.0,2.0,1.0,1,3.0,8.0,4.0,,3.0,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
bremen,1.0,,8.0,,1.0,3.0,2.0,1,4.0,12.0,11.0,,11.0,3.0,1,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
bremen,,,7.0,1.0,1.0,2.0,4.0,1,5.0,8.0,7.0,,1.0,8.0,1,1.0,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
